Timestamp;test_speed_out[2];test_speed_out[3];test_current_out[2];test_current_out[3];WheelCurrentSend[2];WheelCurrentSend[3]
11302000;-580;-580;6;-4;-580;-580
11303000;-580;-580;5;-2;-580;-580
11305000;-580;-580;5;-4;-580;-580
11306000;-580;-580;5;-4;-580;-580
11307000;-580;-580;7;-3;-580;-580
11309000;-580;-580;8;-2;-580;-580
11310000;-580;-580;8;-2;-580;-580
11311000;-580;-580;7;-3;-580;-580
11312000;-580;-580;7;-3;-580;-580
11314000;-580;-580;1;-6;-580;-580
11315000;-580;-580;-3;-12;-580;-580
11317000;-580;-580;-3;-12;-580;-580
11318000;-580;-580;-3;-12;-580;-580
11319000;-580;-580;1;-4;-580;-580
11320000;-580;-580;1;-4;-580;-580
11322000;-580;-580;0;-1;-580;-580
11323000;-580;-580;-7;-2;-580;-580
11324000;-580;-580;-7;-2;-580;-580
11325000;-580;-580;-8;0;-580;-580
11327000;-580;-580;-1;1;-580;-580
11328000;-580;-580;-1;1;-580;-580
11330000;-580;-580;2;-1;-580;-580
11331000;-580;-580;-1;-6;-580;-580
11332000;-580;-580;-1;-6;-580;-580
11333000;-580;-580;-3;-6;-580;-580
11335000;-580;-580;-3;-5;-580;-580
11336000;-580;-580;2;-5;-580;-580
11337000;-580;-580;7;-3;-580;-580
11339000;-580;-580;7;-3;-580;-580
11340000;-580;-580;6;0;-580;-580
11341000;-580;-580;3;1;-580;-580
11343000;-580;-580;3;1;-580;-580
11344000;-580;-580;2;3;-580;-580
11345000;-580;-580;3;2;-580;-580
11346000;-580;-580;3;2;-580;-580
11348000;-580;-580;7;0;-580;-580
11349000;-580;-580;8;0;-580;-580
11350000;-580;-580;8;0;-580;-580
11352000;-580;-580;9;0;-580;-580
11353000;-580;-580;9;0;-580;-580
11354000;-580;-580;9;0;-580;-580
11356000;-580;-580;4;0;-580;-580
11357000;-580;-580;0;2;-580;-580
11358000;-580;-580;0;2;-580;-580
11359000;-580;-580;-6;0;-580;-580
11361000;-580;-580;-6;0;-580;-580
11362000;-580;-580;-7;-3;-580;-580
11364000;-580;-580;-3;-1;-580;-580
11365000;-580;-580;-3;0;-580;-580
11366000;-580;-580;-5;0;-580;-580
11367000;-580;-580;-7;-2;-580;-580
11369000;-580;-580;-7;-2;-580;-580
11370000;-580;-580;-3;0;-580;-580
11371000;-580;-580;0;0;-580;-580
11372000;-580;-580;0;0;-580;-580
11374000;-580;-580;2;-1;-580;-580
11375000;-580;-580;0;-3;-580;-580
11377000;-580;-580;0;-3;-580;-580
11378000;-580;-580;-3;-3;-580;-580
11379000;-580;-580;-4;0;-580;-580
11380000;-580;-580;-4;0;-580;-580
11382000;-580;-580;-1;0;-580;-580
11383000;-580;-580;-1;0;-580;-580
11384000;-580;-580;0;-1;-580;-580
11385000;-580;-580;1;0;-580;-580
11387000;-580;-580;1;0;-580;-580
11388000;-580;-580;2;0;-580;-580
11390000;-580;-580;2;0;-580;-580
11391000;-580;-580;2;0;-580;-580
11392000;-580;-580;1;-1;-580;-580
11393000;-580;-580;-2;-5;-580;-580
11395000;-580;-580;-2;-5;-580;-580
11396000;-580;-580;-4;-6;-580;-580
11397000;-580;-580;-3;0;-580;-580
11398000;-580;-580;-3;0;-580;-580
11400000;-580;-580;-7;2;-580;-580
11401000;-580;-580;-8;0;-580;-580
11403000;-580;-580;-8;0;-580;-580
11404000;-580;-580;0;0;-580;-580
11405000;-580;-580;8;1;-580;-580
11407000;-580;-580;8;1;-580;-580
11408000;-580;-580;7;5;-580;-580
11409000;-580;-580;7;8;-580;-580
11410000;-580;-580;3;8;-580;-580
11412000;-580;-580;3;9;-580;-580
11413000;-580;-580;1;6;-580;-580
11414000;-580;-580;1;6;-580;-580
11416000;-580;-580;-4;0;-580;-580
11417000;-580;-580;-4;0;-580;-580
11418000;-580;-580;-8;-5;-580;-580
11420000;-580;-580;-7;-1;-580;-580
11421000;-580;-580;-7;-1;-580;-580
11422000;-580;-580;-4;3;-580;-580
11423000;-580;-580;-5;3;-580;-580
11425000;-580;-580;-5;3;-580;-580
11426000;-580;-580;-7;1;-580;-580
11427000;-580;-580;-9;-3;-580;-580
11429000;-580;-580;-9;-3;-580;-580
11430000;-580;-580;-7;-1;-580;-580
11431000;-580;-580;0;5;-580;-580
11433000;-580;-580;0;5;-580;-580
11434000;-580;-580;5;3;-580;-580
11435000;-580;-580;5;3;-580;-580
11436000;-580;-580;8;-4;-580;-580
11438000;-580;-580;4;-4;-580;-580
11439000;-580;-580;4;-4;-580;-580
11440000;-580;-580;-1;-1;-580;-580
11442000;-580;-580;0;-1;-580;-580
11443000;-580;-580;0;-1;-580;-580
11444000;-580;-580;0;-3;-580;-580
11446000;-580;-580;-1;0;-580;-580
11447000;-580;-580;-1;0;-580;-580
11448000;-580;-580;0;2;-580;-580
11450000;-580;-580;5;4;-580;-580
11451000;-580;-580;5;4;-580;-580
11452000;-580;-580;6;5;-580;-580
11453000;-580;-580;1;5;-580;-580
11455000;-580;-580;1;5;-580;-580
11456000;-580;-580;-2;2;-580;-580
11457000;-580;-580;-2;2;-580;-580
11458000;-580;-580;-4;-2;-580;-580
11460000;-580;-580;-2;-4;-580;-580
11461000;-580;-580;-2;-2;-580;-580
11463000;-580;-580;2;-2;-580;-580
11464000;-580;-580;3;0;-580;-580
11465000;-580;-580;3;0;-580;-580
11466000;-580;-580;-1;0;-580;-580
11468000;-580;-580;1;3;-580;-580
11469000;-580;-580;1;3;-580;-580
11470000;-580;-580;5;3;-580;-580
11472000;-580;-580;2;1;-580;-580
11473000;-580;-580;2;1;-580;-580
11474000;-580;-580;0;0;-580;-580
11476000;-580;-580;4;0;-580;-580
11477000;-580;-580;4;0;-580;-580
11478000;-580;-580;3;1;-580;-580
11479000;-580;-580;3;2;-580;-580
11481000;-580;-580;1;2;-580;-580
11482000;-580;-580;5;0;-580;-580
11483000;-580;-580;5;0;-580;-580
11485000;-580;-580;10;-2;-580;-580
11486000;-580;-580;9;-1;-580;-580
11487000;-580;-580;9;-1;-580;-580
11489000;-580;-580;3;0;-580;-580
11490000;-580;-580;-1;0;-580;-580
11491000;-580;-580;-1;0;-580;-580
11492000;-580;-580;-3;0;-580;-580
11494000;-580;-580;-3;0;-580;-580
11495000;-580;-580;-3;0;-580;-580
11496000;-580;-580;0;0;-580;-580
11498000;-580;-580;5;0;-580;-580
11499000;-580;-580;5;0;-580;-580
11500000;-580;-580;10;0;-580;-580
11502000;-580;-580;10;0;-580;-580
11503000;-580;-580;5;0;-580;-580
11504000;-580;-580;-2;-1;-580;-580
11505000;-580;-580;-2;-1;-580;-580
11507000;-580;-580;-5;-3;-580;-580
11508000;-580;-580;-4;-3;-580;-580
11509000;-580;-580;-4;-3;-580;-580
11511000;-580;-580;0;-2;-580;-580
11512000;-580;-580;0;-5;-580;-580
11513000;-580;-580;0;-5;-580;-580
11515000;-580;-580;-3;-7;-580;-580
11516000;-580;-580;0;-5;-580;-580
11517000;-580;-580;0;-5;-580;-580
11518000;-580;-580;4;-4;-580;-580
11520000;-580;-580;4;-1;-580;-565
11521000;-580;-565;4;-1;-580;-565
11522000;-580;-565;1;1;-580;-565
11524000;-580;-565;1;0;-580;-580
11525000;-580;-580;0;0;-580;-580
11526000;-580;-580;-2;-1;-580;-580
11527000;-580;-580;-2;-1;-580;-580
11529000;-580;-580;-1;-3;-580;-580
11530000;-580;-580;0;-3;-580;-580
11531000;-580;-580;0;-3;-580;-580
11533000;-580;-580;0;-1;-580;-580
11534000;-580;-580;-1;0;-580;-580
11535000;-580;-580;-1;0;-580;-580
11537000;-580;-580;-5;3;-580;-580
11538000;-580;-580;-7;5;-580;-580
11539000;-580;-580;-7;5;-580;-580
11540000;-580;-580;-1;4;-580;-580
11542000;-580;-580;-1;2;-580;-580
11543000;-580;-580;6;2;-580;-580
11544000;-580;-580;2;3;-580;-580
11546000;-580;-580;-7;3;-580;-580
11547000;-580;-580;-7;3;-580;-580
11548000;-580;-580;-10;1;-580;-580
11550000;-580;-580;-10;1;-580;-580
11551000;-580;-580;-6;3;-580;-580
11552000;-580;-580;0;3;-580;-580
11553000;-580;-580;0;3;-580;-580
11555000;-580;-580;0;0;-580;-580
11556000;-580;-580;-5;0;-580;-580
11558000;-580;-580;-5;0;-580;-580
11559000;-580;-580;-3;0;-580;-580
11560000;-580;-580;1;0;-580;-580
11561000;-580;-580;1;0;-580;-580
11563000;-580;-580;6;0;-580;-580
11564000;-580;-580;6;-1;-580;-580
11565000;-580;-580;3;-1;-580;-580
11566000;-580;-580;0;-3;-580;-580
11568000;-580;-580;0;-3;-580;-580
11569000;-580;-580;5;-2;-580;-580
11571000;-580;-580;5;0;-580;-580
11572000;-580;-580;5;0;-580;-580
11573000;-580;-580;1;0;-580;-580
11574000;-580;-580;-2;3;-580;-580
11576000;-580;-580;-2;3;-580;-580
11577000;-580;-580;-5;1;-580;-580
11578000;-580;-580;-3;0;-580;-580
11580000;-580;-580;-3;0;-580;-580
11581000;-580;-580;0;0;-580;-580
11582000;-580;-580;-2;-1;-580;-580
11584000;-580;-580;-2;-1;-580;-580
11585000;-580;-580;-7;-2;-580;-580
11586000;-580;-580;-10;-1;-580;-580
11587000;-580;-580;-10;-1;-580;-580
11589000;-580;-580;-7;-1;-580;-580
11590000;-580;-580;-7;-1;-580;-580
11591000;-580;-580;-4;-2;-580;-580
11593000;-580;-580;-4;-2;-580;-580
11594000;-580;-580;-4;-5;-580;-580
11595000;-580;-580;-4;-5;-580;-580
11597000;-580;-580;-5;-8;-580;-580
11598000;-580;-580;-5;-8;-580;-580
11599000;-580;-580;-3;-6;-580;-580
11600000;-580;-580;0;0;-580;-580
11602000;-580;-580;0;0;-580;-580
11603000;-580;-580;0;6;-580;-580
11604000;-580;-580;0;6;-580;-580
11606000;-580;-580;0;6;-580;-580
11607000;-580;-580;0;1;-580;-580
11608000;-580;-580;0;2;-580;-580
11610000;-580;-580;-1;2;-580;-580
11611000;-580;-580;0;2;-580;-580
11612000;-580;-580;0;1;-580;-580
11613000;-580;-580;2;1;-580;-580
11615000;-580;-580;0;3;-580;-580
11616000;-580;-580;0;1;-580;-580
11617000;-580;-580;-1;1;-580;-580
11619000;-580;-580;0;-2;-580;-580
11620000;-580;-580;0;-2;-580;-580
11621000;-580;-580;0;-3;-580;-580
11622000;-580;-580;-3;-1;-580;-580
11624000;-580;-580;-3;-1;-580;-580
11625000;-580;-580;-5;-3;-580;-580
11627000;-580;-580;-6;-5;-580;-580
11628000;-580;-580;-6;-5;-580;-580
11629000;-580;-580;-5;-8;-580;-580
11630000;-580;-580;-2;-8;-580;-580
11632000;-580;-580;-2;-8;-580;-580
11633000;-580;-580;-4;-5;-580;-580
11634000;-580;-580;-4;0;-580;-580
11635000;-580;-580;-3;0;-580;-580
11637000;-580;-580;1;2;-580;-580
11638000;-580;-580;0;1;-580;-580
11640000;-580;-580;0;1;-580;-580
11641000;-580;-580;-4;2;-580;-580
11642000;-580;-580;-4;2;-580;-580
11643000;-580;-580;-4;2;-580;-580
11645000;-580;-580;0;-1;-580;-580
11646000;-580;-580;0;-1;-580;-580
11647000;-580;-580;5;-2;-580;-580
11648000;-580;-580;1;0;-580;-580
11650000;-580;-580;1;0;-580;-580
11651000;-580;-580;-8;-1;-580;-580
11653000;-580;-580;-9;-3;-580;-580
11654000;-580;-580;-9;-3;-580;-580
11655000;-580;-580;-3;0;-580;-580
11656000;-580;-580;0;3;-580;-580
11658000;-580;-580;0;3;-580;-580
11659000;-580;-580;0;4;-580;-580
11660000;-580;-580;0;4;-580;-580
11662000;-580;-580;0;1;-580;-580
11663000;-580;-580;-3;0;-580;-580
11664000;-580;-580;-3;-4;-580;-580
11666000;-580;-580;0;-4;-580;-580
11667000;-580;-580;2;-3;-580;-580
11668000;-580;-580;2;-3;-580;-580
11669000;-580;-580;-2;1;-580;-580
11671000;-580;-580;-2;2;-580;-580
11672000;-580;-580;-2;2;-580;-580
11673000;-580;-580;0;0;-580;-580
11675000;-580;-580;0;-1;-580;-580
11676000;-580;-580;0;-1;-580;-580
11677000;-580;-580;0;-8;-580;-580
11679000;-580;-580;0;-25;-580;-580
11680000;-580;-580;0;-25;-580;-580
11681000;-580;-580;-2;-25;-580;-580
11682000;-580;-580;-2;-25;-580;-580
11684000;-580;-580;-8;-8;-580;-580
11685000;-580;-580;-10;-3;-580;-580
11686000;-580;-580;-10;-1;-580;-580
11688000;-580;-580;-5;-1;-580;-580
11689000;-580;-580;6;2;-580;-580
11690000;-580;-580;6;2;-580;-580
11692000;-580;-580;24;2;-580;-580
11693000;-580;-580;24;-2;-580;-580
11694000;-580;-580;24;-2;-580;-580
11696000;-580;-580;7;-5;-580;-580
11697000;-580;-580;1;-3;-580;-580
11698000;-580;-580;1;-3;-580;-580
11699000;-580;-580;0;-1;-580;-580
11701000;-580;-580;-3;-1;-580;-580
11702000;-580;-580;-3;-1;-580;-580
11703000;-580;-580;-5;-3;-580;-580
11704000;-580;-580;-5;-1;-580;-580
11706000;-580;-580;0;-1;-580;-580
11707000;-580;-580;2;0;-580;-580
11709000;-580;-580;2;0;-580;-580
11710000;-580;-580;-1;3;-580;-580
11711000;-580;-580;-7;3;-580;-580
11712000;-580;-580;-7;3;-580;-580
11714000;-580;-580;-4;0;-580;-580
11715000;-580;-580;2;1;-580;-580
11716000;-580;-580;2;1;-580;-580
11717000;-580;-580;5;4;-580;-580
11719000;-580;-580;5;6;-580;-580
11720000;-580;-580;5;6;-580;-580
11722000;-580;-580;5;2;-580;-580
11723000;-580;-580;3;-2;-580;-580
11724000;-580;-580;3;-2;-580;-580
11725000;-580;-580;0;-1;-580;-580
11727000;-580;-580;0;3;-580;-580
11728000;-580;-580;0;3;-580;-580
11729000;-580;-580;6;5;-580;-580
11730000;-580;-580;6;5;-580;-580
11732000;-580;-580;6;7;-580;-580
11733000;-580;-580;3;4;-580;-580
11735000;-580;-580;3;4;-580;-580
11736000;-580;-580;3;1;-580;-580
11737000;-580;-580;4;3;-580;-580
11738000;-580;-580;4;3;-580;-580
11740000;-580;-580;2;3;-580;-580
11741000;-580;-580;-1;1;-580;-580
11742000;-580;-580;-1;1;-580;-580
11744000;-580;-580;-1;1;-580;-580
11745000;-580;-580;1;4;-580;-580
11746000;-580;-580;1;4;-580;-580
11748000;-580;-580;2;5;-580;-580
11749000;-580;-580;1;5;-580;-580
11750000;-580;-580;1;-2;-580;-580
11751000;-580;-580;2;-7;-580;-580
11753000;-580;-580;2;-7;-580;-580
11754000;-580;-580;1;-7;-580;-580
11755000;-580;-580;-1;-7;-580;-580
11757000;-580;-580;-1;-7;-580;-580
11758000;-580;-580;0;-5;-580;-580
11759000;-580;-580;0;-3;-580;-580
11761000;-580;-580;0;-3;-580;-580
11762000;-580;-580;-5;-3;-580;-580
11763000;-580;-580;-5;-2;-580;-580
11764000;-580;-580;-5;-2;-580;-580
11766000;-580;-580;-4;2;-580;-580
11767000;-580;-580;-3;3;-580;-580
11768000;-580;-580;-3;3;-580;-580
11770000;-580;-580;2;4;-580;-580
11771000;-580;-580;5;3;-580;-580
11772000;-580;-580;5;3;-580;-580
11773000;-580;-580;2;0;-580;-580
11775000;-580;-580;2;0;-580;-580
11776000;-580;-580;2;0;-580;-580
11778000;-580;-580;6;-1;-580;-580
11779000;-580;-580;6;-4;-580;-580
11780000;-580;-580;5;-4;-580;-580
11781000;-580;-580;-2;-4;-580;-580
11783000;-580;-580;-2;-4;-580;-580
11784000;-580;-580;-4;-2;-580;-580
11785000;-580;-580;-4;0;-580;-580
11786000;-580;-580;-4;0;-580;-580
11788000;-580;-580;-5;3;-580;-580
11789000;-580;-580;-2;3;-580;-580
11791000;-580;-580;-2;3;-580;-580
11792000;-580;-580;1;2;-580;-580
11793000;-580;-580;0;5;-580;-580
11794000;-580;-580;0;5;-580;-580
11796000;-580;-580;0;8;-580;-580
11797000;-580;-580;0;8;-580;-580
11798000;-580;-580;0;8;-580;-580
11799000;-580;-580;-1;4;-580;-580
11801000;-580;-580;-1;0;-580;-580
11802000;-580;-580;0;0;-580;-580
11804000;-580;-580;0;0;-580;-580
11805000;-580;-580;0;0;-580;-580
11806000;-580;-580;-4;0;-580;-580
11807000;-580;-580;-6;1;-580;-580
11809000;-580;-580;-6;1;-580;-580
11810000;-580;-580;-5;4;-580;-580
11812000;-580;-580;0;7;-580;-580
11813000;-580;-580;0;7;-580;-580
11814000;-580;-580;4;4;-580;-580
11815000;-580;-580;2;1;-580;-580
11817000;-580;-580;2;1;-580;-580
11818000;-580;-580;0;1;-580;-580
11819000;-580;-580;0;3;-580;-580
11820000;-580;-580;-2;3;-580;-580
11822000;-580;-580;-4;3;-580;-580
11823000;-580;-580;-2;0;-580;-580
11824000;-580;-580;-2;0;-580;-580
11826000;-580;-580;-1;0;-580;-580
11827000;-580;-580;-1;0;-580;-580
11828000;-580;-580;-3;3;-580;-580
11830000;-580;-580;-2;3;-580;-580
11831000;-580;-580;-2;3;-580;-580
11832000;-580;-580;-2;1;-580;-580
11833000;-580;-580;1;0;-580;-580
11835000;-580;-580;1;0;-580;-600
11836000;-600;-600;0;-3;-600;-600
11837000;-600;-580;0;0;-580;-580
11839000;-580;-580;0;0;-580;-580
11840000;-580;-580;0;-1;-580;-580
11841000;-580;-580;0;0;-580;-580
11843000;-580;-580;0;0;-580;-580
11844000;-580;-580;1;1;-580;-580
11845000;-580;-580;1;1;-580;-580
11846000;-580;-580;2;-3;-580;-580
11848000;-580;-580;1;-4;-580;-580
11849000;-580;-580;1;-3;-580;-580
11850000;-580;-580;3;-3;-580;-580
11852000;-580;-580;0;-8;-580;-580
11853000;-580;-580;0;-8;-580;-580
11854000;-580;-580;-5;-10;-580;-580
11856000;-580;-580;-5;-6;-580;-580
11857000;-580;-580;-5;-6;-580;-580
11858000;-580;-580;-2;-6;-580;-580
11860000;-580;-580;-3;-7;-580;-580
11861000;-580;-580;-3;-7;-580;-580
11862000;-580;-580;-1;-4;-580;-580
11864000;-580;-580;5;1;-580;-580
11865000;-580;-580;5;1;-580;-580
11866000;-580;-580;8;4;-580;-580
11867000;-580;-580;8;4;-580;-580
11869000;-580;-580;5;4;-580;-580
11870000;-580;-580;2;2;-580;-580
11871000;-580;-580;2;2;-580;-580
11873000;-580;-580;3;0;-580;-580
11874000;-580;-580;7;0;-580;-580
11875000;-580;-580;7;0;-580;-580
11876000;-580;-580;7;0;-580;-580
11878000;-580;-580;1;0;-580;-580
11879000;-580;-580;1;0;-580;-580
11880000;-580;-580;0;0;-580;-580
11881000;-580;-580;4;0;-580;-580
11883000;-580;-580;4;0;-580;-580
11884000;-580;-580;2;0;-580;-580
11886000;-580;-580;-5;-1;-580;-580
11887000;-580;-580;-5;-1;-580;-580
11888000;-580;-580;-8;-3;-580;-580
11889000;-580;-580;-8;0;-580;-580
11891000;-580;-580;-8;0;-580;-580
11892000;-580;-580;-10;2;-580;-580
11893000;-580;-580;-10;2;-580;-580
11894000;-580;-580;-6;0;-580;-580
11896000;-580;-580;0;0;-580;-580
11897000;-580;-580;0;0;-580;-580
11899000;-580;-580;1;0;-580;-580
11900000;-580;-580;0;3;-580;-580
11901000;-580;-580;0;3;-580;-600
11902000;-600;-600;-5;0;-600;-600
11904000;-600;-600;-2;1;-580;-580
11905000;-580;-580;-2;1;-580;-580
11907000;-580;-580;0;1;-580;-580
11908000;-580;-580;0;3;-580;-580
11909000;-580;-580;0;3;-580;-580
11910000;-580;-580;3;3;-580;-580
11912000;-580;-580;5;0;-580;-580
11913000;-580;-580;5;0;-580;-580
11914000;-580;-580;6;0;-580;-580
11915000;-580;-580;6;0;-580;-580
11917000;-580;-580;9;0;-580;-580
11918000;-580;-580;8;1;-580;-580
11920000;-580;-580;8;3;-580;-580
11921000;-580;-580;7;3;-580;-580
11922000;-580;-580;6;4;-580;-580
11923000;-580;-580;6;4;-580;-580
11925000;-580;-580;2;5;-580;-580
11926000;-580;-580;0;6;-580;-580
11927000;-580;-580;0;6;-580;-580
11928000;-580;-580;0;4;-580;-580
11930000;-580;-580;0;2;-580;-580
11931000;-580;-580;0;2;-580;-580
11933000;-580;-580;1;5;-580;-580
11934000;-580;-580;1;7;-580;-580
11935000;-580;-580;1;7;-580;-580
11936000;-600;-600;-4;2;-600;-600
11938000;-600;-600;-4;-3;-580;-580
11939000;-580;-580;-4;-3;-580;-580
11940000;-580;-580;-5;-9;-580;-580
11942000;-580;-580;-6;-7;-580;-580
11943000;-580;-580;-6;-7;-580;-580
11944000;-580;-580;-4;-5;-580;-580
11946000;-580;-580;-4;-5;-580;-580
11947000;-580;-580;1;-3;-580;-580
11948000;-580;-580;3;0;-580;-580
11949000;-580;-580;3;0;-580;-580
11951000;-580;-580;0;0;-580;-580
11952000;-580;-580;-1;0;-580;-580
11953000;-580;-580;-1;0;-580;-580
11955000;-580;-580;2;0;-580;-580
11956000;-580;-580;3;0;-580;-580
11957000;-580;-580;3;0;-580;-580
11959000;-580;-580;1;0;-580;-580
11960000;-580;-580;1;0;-580;-580
11961000;-580;-580;-1;0;-580;-580
11962000;-580;-580;-4;4;-580;-580
11964000;-580;-580;-4;4;-580;-580
11965000;-580;-580;-7;7;-580;-580
11966000;-580;-580;-11;5;-580;-580
11968000;-580;-580;-11;5;-580;-580
11969000;-580;-580;-13;-4;-580;-580
11970000;-580;-580;-7;-20;-580;-580
11972000;-580;-580;-7;-20;-580;-580
11973000;-580;-580;-2;-19;-580;-580
11974000;-580;-580;-2;-6;-580;-580
11975000;-580;-580;-2;-6;-580;-580
11977000;-580;-580;-3;0;-580;-580
11978000;-580;-580;-3;0;-580;-580
11979000;-580;-580;-5;0;-580;-580
11981000;-580;-580;-5;0;-580;-580
11982000;-580;-580;-2;0;-580;-580
11983000;-580;-580;-2;0;-580;-580
11985000;-580;-580;3;0;-580;-580
11986000;-580;-580;3;0;-580;-580
11987000;-580;-580;4;0;-580;-580
11988000;-580;-580;1;-3;-580;-580
11990000;-580;-580;1;-3;-580;-580
11991000;-580;-580;0;-5;-580;-580
11992000;-580;-580;0;-5;-580;-580
11994000;-580;-580;0;-5;-580;-580
11995000;-580;-580;-1;-2;-580;-580
11996000;-580;-580;-1;3;-580;-580
11998000;-580;-580;-1;3;-580;-580
11999000;-580;-580;0;5;-580;-580
12000000;-580;-580;0;0;-580;-580
12001000;-580;-580;0;0;-580;-580
12003000;-580;-580;2;-3;-580;-580
12004000;-580;-580;3;-2;-580;-580
12005000;-580;-580;3;-2;-580;-580
12007000;-580;-580;-1;-2;-580;-580
12008000;-580;-580;-1;-3;-580;-580
12009000;-580;-580;-1;-3;-580;-580
12011000;-580;-580;4;-3;-580;-580
12012000;-580;-580;4;-3;-580;-580
12013000;-580;-580;7;-1;-580;-580
12014000;-580;-580;6;0;-580;-580
12016000;-580;-580;6;0;-580;-580
12017000;-580;-580;5;0;-580;-580
12018000;-580;-580;4;0;-580;-580
12020000;-580;-580;4;0;-580;-580
12021000;-580;-580;3;3;-580;-580
12022000;-580;-580;0;3;-580;-580
12024000;-580;-580;0;3;-580;-580
12025000;-580;-580;3;1;-580;-580
12026000;-580;-580;5;1;-580;-580
12028000;-580;-580;5;1;-580;-580
12029000;-580;-580;3;3;-580;-580
12030000;-580;-580;1;2;-580;-580
12031000;-580;-580;1;2;-580;-580
12033000;-580;-580;-1;-1;-580;-580
12034000;-580;-580;-1;-1;-580;-580
12035000;-580;-580;-2;1;-580;-580
12036000;-580;-580;0;6;-580;-580
12038000;-580;-580;0;6;-580;-580
12039000;-580;-580;0;4;-580;-580
12041000;-580;-580;-1;0;-580;-580
12042000;-580;-580;-1;0;-580;-580
12043000;-580;-580;0;0;-580;-580
12044000;-580;-580;0;0;-580;-580
12046000;-580;-580;0;0;-580;-580
12047000;-580;-580;-1;-1;-580;-580
12048000;-580;-580;-1;-2;-580;-580
12049000;-580;-580;0;-2;-580;-580
12051000;-580;-580;2;0;-580;-580
12052000;-580;-580;0;2;-580;-580
12054000;-580;-580;0;2;-580;-580
12055000;-580;-580;0;3;-580;-580
12056000;-580;-580;0;3;-580;-580
12057000;-580;-580;0;2;-580;-580
12059000;-580;-580;1;0;-580;-580
12060000;-580;-580;1;0;-580;-580
12061000;-580;-580;0;0;-580;-580
12062000;-580;-580;-1;0;-580;-580
12064000;-580;-580;-1;0;-580;-580
12065000;-580;-580;-1;0;-580;-580
12067000;-580;-580;-3;3;-580;-580
12068000;-580;-580;-3;3;-580;-580
12069000;-580;-580;-5;3;-580;-580
12070000;-580;-580;-3;-1;-580;-580
12072000;-580;-580;-3;-1;-580;-580
12073000;-580;-580;0;1;-580;-580
12074000;-580;-580;0;1;-580;-580
12076000;-580;-580;-1;6;-580;-580
12077000;-580;-580;-3;2;-580;-580
12078000;-580;-580;-3;0;-580;-580
12080000;-580;-580;-3;0;-580;-580
12081000;-580;-580;-1;2;-580;-580
12082000;-580;-580;-1;2;-580;-580
12083000;-580;-580;-1;1;-580;-580
12085000;-580;-580;-2;1;-580;-580
12086000;-580;-580;-2;1;-580;-580
12087000;-580;-580;-1;4;-580;-580
12089000;-580;-580;0;5;-580;-580
12090000;-580;-580;0;5;-580;-580
12091000;-580;-580;2;0;-580;-580
12093000;-580;-580;0;-3;-580;-580
12094000;-580;-580;0;-3;-580;-580
12095000;-580;-580;-4;0;-580;-580
12096000;-580;-580;-4;0;-580;-580
12098000;-580;-580;-2;3;-580;-580
12099000;-580;-580;-3;5;-580;-580
12100000;-580;-580;-3;7;-580;-580
12102000;-580;-580;-4;7;-580;-580
12103000;-580;-580;-1;6;-580;-580
12104000;-580;-580;-1;6;-580;-580
12106000;-580;-580;0;1;-580;-580
12107000;-580;-600;-3;-3;-600;-600
12108000;-600;-600;-3;-3;-600;-600
12109000;-580;-580;1;0;-580;-580
12111000;-580;-580;5;0;-580;-580
12112000;-580;-580;5;0;-580;-580
12113000;-580;-580;2;0;-580;-580
12115000;-580;-580;-4;0;-580;-580
12116000;-580;-580;-4;0;-580;-580
12117000;-580;-580;-6;1;-580;-580
12119000;-580;-580;-6;3;-580;-580
12120000;-580;-580;-1;3;-580;-580
12121000;-580;-580;4;1;-580;-580
12123000;-580;-580;5;0;-580;-580
12124000;-580;-580;5;0;-580;-580
12126000;-580;-580;0;0;-580;-580
12127000;-580;-580;-4;0;-580;-580
12128000;-580;-580;-4;0;-580;-580
12129000;-580;-580;-6;0;-580;-580
12131000;-580;-580;-6;3;-580;-580
12132000;-580;-580;-5;3;-580;-580
12133000;-580;-580;-4;2;-580;-580
12134000;-580;-580;-4;2;-580;-580
12136000;-580;-580;-5;0;-580;-580
12137000;-580;-580;-8;0;-580;-580
12139000;-580;-580;-8;0;-580;-580
12140000;-580;-580;-4;1;-580;-580
12141000;-580;-580;5;0;-580;-580
12142000;-580;-580;5;0;-580;-580
12144000;-580;-580;12;-3;-580;-580
12145000;-580;-580;10;-4;-580;-580
12146000;-580;-580;10;-4;-580;-580
12147000;-580;-580;4;-1;-580;-580
12149000;-580;-580;4;0;-580;-580
12150000;-580;-580;0;0;-580;-580
12152000;-580;-580;0;1;-580;-580
12153000;-580;-580;0;0;-580;-580
12154000;-580;-580;2;0;-580;-580
12155000;-580;-580;1;-5;-580;-580
12157000;-580;-580;1;-5;-580;-580
12158000;-580;-580;1;-3;-580;-580
12159000;-580;-580;1;2;-580;-580
12160000;-580;-580;1;2;-580;-580
12162000;-580;-580;-1;3;-580;-580
12163000;-580;-580;-5;0;-580;-580
12164000;-580;-580;-5;0;-580;-580
12166000;-580;-580;-6;0;-580;-580
12167000;-580;-580;-5;3;-580;-580
12168000;-580;-580;-5;3;-580;-580
12170000;-580;-580;-2;3;-580;-580
12171000;-580;-580;-2;4;-580;-580
12172000;-580;-580;4;4;-580;-580
12174000;-580;-580;7;6;-580;-580
